Group Of ShortName,SectionEstimate,v2_61,v2_73,v2_81,v2_9,Code,CodeList
DiamLgstZone4,M,,,,Yes,,
,,,,,,,
DiamLgstZone5,M,,,,Yes,,
,,,,,,,
DiamLgstZone6,M,,,,Yes,,
,,,,,,,
DiamLgstZone7,M,,,,Yes,,
,,,,,,,
DiamLgstZone8,M,,,,Yes,,
,,,,,,,
DiamLgstZone9,M,,,,Yes,,
,,,,,,,
DiamLgstZone10,M,,,,Yes,,
,,,,,,,
DiamLgstZone11,M,,,,Yes,,
,,,,,,,
PlanStagHybrid,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchProc,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchDisTech,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Right"""
ArchDiscSite,M,,,,Yes,,
,,,,,,1,"""Ascending Aorta"""
,,,,,,2,"""Hemiarch"""
,,,,,,3,"""Zone 1"""
,,,,,,4,"""Zone 2"""
,,,,,,5,"""Zone 3"""
,,,,,,6,"""Zone 4"""
ArchDisExt,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Elephant trunk"""
,,,,,,2,"""Frozen Elephant trunk"""
ArchBranReimp,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranInnom,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranRSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranRComm,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranLComm,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranLSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranLVert,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ArchBranOth,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DescAortaProc,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DescAortaLoc,M,,,,Yes,,
,,,,,,1,"""Reverse Hemiarch"""
,,,,,,2,"""Zone 0"""
,,,,,,3,"""Zone 1"""
,,,,,,4,"""Zone 2"""
,,,,,,5,"""Zone 3"""
,,,,,,6,"""Zone 4"""
,,,,,,7,"""Zone 5"""
,,,,,,8,"""Zone 6"""
,,,,,,9,"""Zone 7"""
,,,,,,10,"""Zone 8"""
,,,,,,11,"""Zone 9"""
AortaInterReimp,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortaDisZone,M,,,,Yes,,
,,,,,,1,"""Zone 3"""
,,,,,,2,"""Zone 4"""
,,,,,,3,"""Zone 5"""
,,,,,,4,"""Zone 6"""
,,,,,,5,"""Zone 7"""
,,,,,,6,"""Zone 8"""
,,,,,,7,"""Zone 9"""
,,,,,,8,"""Zone 10"""
,,,,,,9,"""Zone 11"""
AortaVisceral,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
AortaViscCel,M,,,,Yes,,
,,,,,,0,"""None"""
,,,,,,1,"""Reimplantation"""
,,,,,,2,"""Branch Graft"""
AortaViscSup,M,,,,Yes,,
,,,,,,0,"""None"""
,,,,,,1,"""Reimplantation"""
,,,,,,2,"""Branch Graft"""
AortaViscRenR,M,,,,Yes,,
,,,,,,0,"""None"""
,,,,,,1,"""Reimplantation"""
,,,,,,2,"""Branch Graft"""
AortaViscRenL,M,,,,Yes,,
,,,,,,0,"""None"""
,,,,,,1,"""Reimplantation"""
,,,,,,2,"""Branch Graft"""
EndovasProc,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndovasAccess,M,,,,Yes,,
,,,,,,1,"""Femoral"""
,,,,,,2,"""Iliac"""
,,,,,,3,"""Abdominal Aorta"""
,,,,,,4,"""Left Subclavian"""
,,,,,,5,"""Right Subclavian"""
,,,,,,6,"""Ascending Aorta"""
,,,,,,7,"""LV Apex"""
EndovasPercAcc,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndoProxZone,M,,,,Yes,,
,,,,,,1,"""Below STJ"""
,,,,,,2,"""STJ-midascending"""
,,,,,,3,"""Midascending to distal ascending"""
,,,,,,4,"""Zone 1"""
,,,,,,5,"""Zone 2"""
,,,,,,6,"""Zone 3"""
,,,,,,7,"""Zone 4"""
,,,,,,8,"""Zone 5"""
,,,,,,9,"""Zone 6"""
,,,,,,10,"""Zone 7"""
,,,,,,11,"""Zone 8"""
,,,,,,12,"""Zone 9"""
,,,,,,13,"""Zone 10"""
,,,,,,14,"""Zone 11"""
EndoDistalZone,M,,,,Yes,,
,,,,,,1,"""Below STJ"""
,,,,,,2,"""STJ-midascending"""
,,,,,,3,"""Midascending to distal ascending"""
,,,,,,4,"""Zone 1"""
,,,,,,5,"""Zone 2"""
,,,,,,6,"""Zone 3"""
,,,,,,7,"""Zone 4"""
,,,,,,8,"""Zone 5"""
,,,,,,9,"""Zone 6"""
,,,,,,10,"""Zone 7"""
,,,,,,11,"""Zone 8"""
,,,,,,12,"""Zone 9"""
,,,,,,13,"""Zone 10"""
,,,,,,14,"""Zone 11"""
EndovasTAVR,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndovasTEVAR,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Dedicated IDE"""
,,,,,,2,"""Off Label Stent"""
Innominate,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
InAortaInnom,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
InAortaCarotid,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
InAortaSubclav,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
InCaroSubclav,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
InOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LeftCarotid,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
LTCaroAortaCaro,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LTCaroInnomCaro,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LTCaroCarotid,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LTCaroOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LeftSubclavian,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
LTSubAortaSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LTSubCarotidSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LTSubOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthArchVes,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthInnomCaro,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthInnomSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthSubSub,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
Celiac,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
CeliacAortaCeli,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CeliacIliacCeliac,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
CeliacOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SupMesenteric,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
SupMesAortaSuMe,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SupMesIliacSupMe,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SupMesOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RightRenal,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
RtRenAortaRtRe,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RtRenIliacRtRen,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RtRenOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LeftRenal,M,,,,Yes,,
,,,,,,1,"""Native Flow"""
,,,,,,2,"""Endovascular Branch Graft"""
,,,,,,3,"""Endovascular Parallel Graft"""
,,,,,,4,"""Extra-anatomic Bypass"""
,,,,,,5,"""Fenestrated"""
LtRenAortaLtRe,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LtRenIliacLtRen,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LtRenOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RightIliac,M,,,,Yes,,
,,,,,,1,"""Native flow"""
,,,,,,2,"""Bifurcated graft"""
,,,,,,3,"""Extra-anatomic bypass"""
RtIliacFemFem,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
RtIliacOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LeftIliac,M,,,,Yes,,
,,,,,,1,"""Native flow"""
,,,,,,2,"""Bifurcated graft"""
,,,,,,3,"""Extra-anatomic bypass"""
LtIliacFemFem,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
LtIliacOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntIliacPres,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Right iliac only"""
,,,,,,2,"""Left iliac only"""
,,,,,,3,"""Both"""
OthVisVes,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthVisAortOth,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthVisIliacOth,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
OthVisOther,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
DisProxTearCov,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndoEndProc,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
EndoEndProcTy,M,,,,Yes,,
,,,,,,1,"""Ia"""
,,,,,,2,"""Ib"""
,,,,,,3,"""II"""
,,,,,,4,"""III"""
,,,,,,5,"""IV"""
,,,,,,6,"""V"""
ConvToOpen,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ConvToOpenRes,M,,,,Yes,,
,,,,,,1,"""Deployment failure"""
,,,,,,2,"""Endoleak"""
,,,,,,3,"""Rupture"""
,,,,,,4,"""Occlusion / loss of branch"""
IntDisExten,M,,,,Yes,,
,,,,,,0,"""None"""
,,,,,,2,"""Antegrade"""
,,,,,,3,"""Retrograde"""
,,,,,,4,"""Both"""
UnintRup,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
UnintRupLoc,M,,,,Yes,,
,,,,,,1,"""Below STJ"""
,,,,,,2,"""STJ-midascending"""
,,,,,,3,"""Midascending to distal ascending"""
,,,,,,4,"""Zone 1"""
,,,,,,5,"""Zone 2"""
,,,,,,6,"""Zone 3"""
,,,,,,7,"""Zone 4"""
,,,,,,8,"""Zone 5"""
,,,,,,9,"""Zone 6"""
,,,,,,10,"""Zone 7"""
,,,,,,11,"""Zone 8"""
,,,,,,12,"""Zone 9"""
,,,,,,13,"""Zone 10"""
,,,,,,14,"""Zone 11"""
SpinalDrain,M,,,,Yes,,
,,,,,,0,"""Pre-aortic procedure"""
,,,,,,1,"""Pre-aortic procedure"""
,,,,,,2,"""Post-aortic procedure"""
MotorEvoke,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
MotorEvokeAb,M,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SomatEvoke,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
SomatEvokeAb,M,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntraOpEEG,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntraOpEEGAb,M,,,,Yes,,
,,,,,,-9,"""Unknown"""
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntraOpIVUS,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
TransDoppler,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntraOpAng,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
IntraOpAngVol,M,,,,Yes,,
,,,,,,,
IntraOpAngFlTm,M,,,,Yes,,
,,,,,,,
ADevIns,M,,,,Yes,,
,,,,,,0,"""No"""
,,,,,,1,"""Yes"""
ADevLoc01,M,,,,Yes,,
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth01,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut01,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel01,M,,,,Yes,,
,,,,,,,
ADevUDI01,M,,,,Yes,,
,,,,,,,
ADevLoc02,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth02,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut02,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel02,M,,,,Yes,,
,,,,,,,
ADevUDI02,M,,,,Yes,,
,,,,,,,
ADevLoc03,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth03,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut03,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel03,M,,,,Yes,,
,,,,,,,
ADevUDI03,M,,,,Yes,,
,,,,,,,
ADevLoc04,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth04,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut04,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel04,M,,,,Yes,,
,,,,,,,
ADevUDI04,M,,,,Yes,,
,,,,,,,
ADevLoc05,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth05,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut05,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel05,M,,,,Yes,,
,,,,,,,
ADevUDI05,M,,,,Yes,,
,,,,,,,
ADevLoc06,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth06,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut06,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel06,M,,,,Yes,,
,,,,,,,
ADevUDI06,M,,,,Yes,,
,,,,,,,
ADevLoc07,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth07,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut07,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel07,M,,,,Yes,,
,,,,,,,
ADevUDI07,M,,,,Yes,,
,,,,,,,
ADevLoc08,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth08,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut08,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel08,M,,,,Yes,,
,,,,,,,
ADevUDI08,M,,,,Yes,,
,,,,,,,
ADevLoc09,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth09,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut09,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel09,M,,,,Yes,,
,,,,,,,
ADevUDI09,M,,,,Yes,,
,,,,,,,
ADevLoc10,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
,,,,,,8,"""Zone 4 (end of zone 3 to mid descending aorta - T6)"""
,,,,,,9,"""Zone 5 (mid descending aorta to celiac)"""
,,,,,,10,"""Zone 6 (celiac to superior mesenteric)"""
,,,,,,11,"""Zone 7 (superior mesenteric to renals)"""
,,,,,,12,"""Zone 8 (renal to infra-renal abdominal aorta)"""
,,,,,,13,"""Zone 9 (infrarenal abdominal aorta)"""
,,,,,,14,"""Zone 10 (common iliac)"""
,,,,,,15,"""Zone 11 (external iliacs)"""
ADevDelMeth10,M,,,,Yes,,
,,,,,,1,"""Open"""
,,,,,,2,"""Endovascular"""
ADevOut10,M,,,,Yes,,
,,,,,,1,"""Maldeployed"""
,,,,,,2,"""Deployed and removed"""
,,,,,,3,"""Successfully deployed"""
ADevModel10,M,,,,Yes,,
,,,,,,,
ADevUDI10,M,,,,Yes,,
,,,,,,,
ADevLoc11,M,,,,Yes,,
,,,,,,1,"""No additional devices inserted"""
,,,,,,2,"""Below sinotubular junction"""
,,,,,,3,"""Sinotubular junction to mid ascending"""
,,,,,,4,"""Mid ascending to distal ascending"""
,,,,,,5,"""Zone 1 (between innominate and left carotid)"""
,,,,,,6,"""Zone 2 (between left carotid and left subclavian)"""
,,,,,,7,"""Zone 3 (first 2 cm. distal to left subclavian)"""
